ProductID,Description,Size,Volume,Classification
7320,Malibu Rum Punch RTD,1.75L,1750.0,1
7321,Malibu Cosmo Light RTD,1.75L,1750.0,1
7340,Viniq Shimmery Liqueur,750mL,750.0,1
7341,Smirnoff Watermelon,50mL,50.0,1
7345,M & R Asti,750mL,750.0,2
7353,1800 Ultimate Peach Margrita,1.75L,1750.0,1
7358,Viniq Ruby Shimmery Liqueur,750mL,750.0,1
7361,Bolla Soave,1.5L,1500.0,2
7374,New Amsterdam Mango Vodka,750mL,750.0,1
7413,Manischewitz Blackberry Kshr,1.5L,1500.0,2
7423,Manischewitz Concord Kosher,1.5L,1500.0,2
7535,Gekkeikan Sake,750mL,750.0,1
7537,Avion Silver Tequila,1.75L,1750.0,1
7629,Barenjager Honey & Bourbon,750mL,750.0,1
7715,Andre Extra Dry,750mL,750.0,2
7716,Andre Brut,750mL,750.0,2
7725,Great Western Brut,750mL,750.0,2
7728,Great Western X Dry,750mL,750.0,2
7780,Herradura Reposado Lot 598,750mL,750.0,1
7792,Herradura Reposado Lot 599,750mL,750.0,1
7828,Bols Peach Schnapps,750mL,750.0,1
7860,Sutter Home Wh Znfdl,750mL,750.0,2
7865,Moet & Chandon Imperial,750mL,750.0,2
7868,Mumm Cordon Rouge Brut,750mL,750.0,2
7872,Piper Heidsieck Brut,750mL,750.0,2
7878,Allens Coffee Brandy,1.75L,1750.0,1
7891,DeLeon Platinum Tequila,750mL,750.0,1
7909,DeLeon Reposado Tequila,750mL,750.0,1
7931,Tooters Blu-D Kamikazi 15 Pk,375mL,375.0,1
7969,Sandeman Founders RSV Port,750mL,750.0,2
7977,M & R X Dry Vermouth,1.5L,1500.0,1
7978,M & R X Dry Vermouth,750mL,750.0,1
7982,M & R Sweet Vermouth,750mL,750.0,1
7985,Noilly Prat Extra Dry Vermou,Liter,1000.0,1
7986,Sapling Vermont Maple Liquer,750mL,750.0,1
7990,Noilly Prat Sweet Vermouth,Liter,1000.0,1
7991,Stock Italian X Dry Vermouth,1.5L,1500.0,1
7992,Patron Anejo Tequila,50mL,50.0,1
7993,Stock Italian X Dry Vermouth,750mL,750.0,1
7994,Stock Italian Sweet Vermouth,1.5L,1500.0,1
7995,Patron Reposado Tequila,50mL,50.0,1
7996,Stock Italian Sweet Vermouth,750mL,750.0,2
8000,The Glenlivet 12 Yr Single,1.75L,1750.0,1
8010,Wild Turkey Forgiven,750mL,750.0,1
8016,La Vieille Ferme Wh Rhone,750mL,750.0,2
8018,La Vieille Ferme Red Ventoux,750mL,750.0,2
8021,Glenfiddich Special Rsv 12,750mL,750.0,1
8023,DeKuyper Triple Sec,750mL,750.0,1
8027,Absolut Mandrin,50mL,50.0,1
8032,Ballatore Gran Spumante,750mL,750.0,2
8033,Jack Daniels No 7 Black,50mL,50.0,1
8040,Bols Blue Curacao,750mL,750.0,1
8050,Absolut Mandrin,750mL,750.0,1
8053,Seagrams 7 Crown,50mL,50.0,1
8057,Corazon de Agave Blanco,750mL,750.0,1
8059,Corazon de Agave Anejo,750mL,750.0,1
8064,Canadian Club,50mL,50.0,1
8066,DeKuyper Triple Sec,1.75L,1750.0,1
8068,Absolut 80 Proof,1.75L,1750.0,1
8072,Taittinger Brut La Francais,750mL,750.0,2
8075,Sheffield Tawny Port,1.5L,1500.0,2
8077,Sheffield Very Dry Sherry,1.5L,1500.0,2
8078,Glenfiddich Special Rsv 12Yr,375mL,375.0,1
8082,Baileys Irish Cream,1.75L,1750.0,1
8085,Wild Turkey,1.75L,1750.0,1
8092,Johnnie Walker Red Label,50mL,50.0,1
8096,Beefeater Gin,50mL,50.0,1
8097,Patron Citronge Orange,375mL,375.0,1
8101,Tanqueray,50mL,50.0,1
8102,Absolut Mandrin,1.75L,1750.0,1
8103,Sauza Gold Tequila,50mL,50.0,1
8107,Wild Turkey 101,1.75L,1750.0,1
8110,Tribuno Dry Vermouth,1.5L,1500.0,1
8111,Smirnoff 80 Proof,50mL,50.0,1
8112,Stolichnaya,1.75L,1750.0,1
8113,R Mondavi Chard Napa,750mL,750.0,2
8118,Mr Boston Blackberry Brandy,750mL,750.0,1
8119,Pinnacle Grape Vodka,750mL,750.0,1
8120,Tribuno Sweet Vermouth,1.5L,1500.0,1
8123,Mouton Cadet Red Brdx,750mL,750.0,2
8124,Mouton Cadet White Brdx,750mL,750.0,2
8128,Espolon Anejo Tequila,750mL,750.0,1
8130,Bacardi Superior Rum,50mL,50.0,1
8131,Lillet White French Aperiti,750mL,750.0,2
8135,Choco Lat Liqueur,750mL,750.0,1
8143,Perrier Jouet Grand Brut,750mL,750.0,2
8144,Corralejo Reposado Tequila,750mL,750.0,1
8149,Sebastiani Cab Svgn Sonoma,750mL,750.0,2
8152,Skinnygirl Mojito RTD,750mL,750.0,1
8154,Cazadores Reposado Tequila,750mL,750.0,1
8155,Black Velvet Plastic,375mL,375.0,1
8159,Jose Cuervo Especial,1.75L,1750.0,1
8166,Mount Gay Eclipse,750mL,750.0,1
8170,Courvoisier VS Cognac,50mL,50.0,1
8171,Leroux Blackberry Brandy,50mL,50.0,1
8172,DK Burst Blustery Peppermint,50mL,50.0,1
8173,Amarula Cream Liqueur,750mL,750.0,1
8178,Bulleit Bourbon,750mL,750.0,1
8184,Kahlua,50mL,50.0,1
8187,Wild Turkey,750mL,750.0,1
8189,Camarena Silver Tequila,1.75L,1750.0,1
8191,Savory & James Deluxe Cream,1.5L,1500.0,1
8200,Chambord Liqueur de France,50mL,50.0,1
8202,Sambuca Romana,750mL,750.0,1
8203,Grand Marnier,50mL,50.0,1
8205,Frangelico Hazelnut Liqueur,50mL,50.0,1
8212,Krupnik Spiced Honey Liqueur,375mL,375.0,1
8214,E & J Brandy VS,750mL,750.0,1
8218,Camarena Reposado Tequila,1.75L,1750.0,1
8221,Grand Mayan Silver Agave,750mL,750.0,1
8223,Dom Chandon Blanc de Noir C,750mL,750.0,1
8231,Folonari Valpolicella,1.5L,1500.0,1
8232,Riunite Lambrusco,1.5L,1500.0,2
8236,Jim Beam,50mL,50.0,1
8237,Grand Mayan Ultra Aged Teq,750mL,750.0,1
8242,Folonari Soave Dry White,1.5L,1500.0,2
8246,BV Coastal Estate Pnt Nr,750mL,750.0,2
8252,Gazdina Rakija Plum Brandy,750mL,750.0,1
8258,Campari,750mL,750.0,1
8262,Metcalfe's Vermont Maple,750mL,750.0,1
8264,Ch Ste Michelle Rsl,750mL,750.0,2
8265,Cockburns Fine Ruby Port,750mL,750.0,2
8267,Gazdina Rakija Pear Brandy,750mL,750.0,1
8275,El Mayor Anejo Tequila,750mL,750.0,1
8280,Piper Sonoma Brut,750mL,750.0,2
8288,Korbel Brut,750mL,750.0,2
8295,E.H. Taylor Jr Small Batch,750mL,750.0,1
8296,Knob Creek Smoked Maple,750mL,750.0,1
8298,Skinnygirl Grapefruit Marg,750mL,750.0,1
8312,Bols Curacao Orange,750mL,750.0,1
8322,Chi Chi's Ruby Red Margarita,1.75L,1750.0,1
8323,Jose Cuervo Gold w/Marg Mix,750mL,750.0,1
8329,R Mondavi Chard Pvt Sel,750mL,750.0,2
8338,The Glenlivet 12 Yr Single,375mL,375.0,1
8339,The Glenlivet 12 Yr Single,750mL,750.0,1
8342,Korbel X Dry,750mL,750.0,2
8345,R M Woodbridge Cab Svgn Cal,750mL,750.0,2
8346,Marques de Riscal Rioja Red,750mL,750.0,2
8351,Arrow Kirsch,750mL,750.0,1
8358,Bacardi 151 Proof,750mL,750.0,1
8361,Carlo Rossi Chablis Calif,4L,4000.0,2
8368,Bacardi Superior Rum,100mL,100.0,1
8369,Pernod Anise Liqueur,750mL,750.0,1
8370,Chi Chi's Margarita,1.75L,1750.0,1
8379,Wild Turkey 101,375mL,375.0,1
8386,Dry Sack Sherry,750mL,750.0,1
8387,Wild Turkey 101,750mL,750.0,1
8393,Casamigos Reposado,750mL,750.0,1
8395,Casamigos Anejo,750mL,750.0,1
8398,Casamigos Blanco,750mL,750.0,1
8402,Spud Pumpkin Spice Vodka,750mL,750.0,1
8408,Wild Turkey American Honey,1.75L,1750.0,1
8409,Christian Bros Cream Sherry,1.5L,1500.0,2
8412,Tequila Ocho Plata Fresno,750mL,750.0,1
8413,St Elder Elderflower Liqueur,750mL,750.0,1
8419,Ocho Tequila Plata Corrales,100mL,100.0,1
8420,Frangelico Hazelnut Liqueur,1.75L,1750.0,1
8421,Beringer Classic Wh Znfdl,750mL,750.0,2
8424,1800 Coconut Tequila,750mL,750.0,1
8425,Studebaker Manhattan RTD,750mL,750.0,2
8440,Baileys Espresso Creme,750mL,750.0,1
8441,Baileys Irish Cream,375mL,375.0,1
8442,1800 Silver Tequila,375mL,375.0,1
8443,Forbidden Secret Wh Choc Cr,750mL,750.0,1
8444,Tres Agaves Blanco Tequila,750mL,750.0,1
8447,Studebaker Old Fashioned RTD,750mL,750.0,1
8448,Cruzan Aged Dark Rum,750mL,750.0,1
8450,E & J Brandy VS,1.75L,1750.0,1
8451,Cruzan Aged Dark Rum,1.75L,1750.0,1
8452,Cruzan Aged Light Rum,1.75L,1750.0,1
8454,Tres Agaves Anejo Tequila,750mL,750.0,1
8455,R Mondavi Fume Bl Napa Vly,750mL,750.0,2
8458,Agave Underground Tequila,750mL,750.0,1
8462,Frangelico Hazelnut Liqueur,750mL,750.0,1
8464,Ch de Montfort Vouvray,750mL,750.0,2
8467,Capt Morgan White Coconut,50mL,50.0,1
8469,1800 Reposado Gold Tequila,750mL,750.0,1
8470,1800 Reposado Gold Tequila,50mL,50.0,1
8472,1800 Silver Tequila,750mL,750.0,1
8473,1800 Silver Tequila,1.75L,1750.0,1
8474,1800 Reposado Gold Tequila,1.75L,1750.0,1
8476,1800 Reposado Gold Tequila,375mL,375.0,1
8480,Clan MacGregor,1.75L,1750.0,1
8482,Cabot Trail Cana Cream Maple,750mL,750.0,1
8485,Gozio Amaretto,750mL,750.0,1
8491,Forbidden Secret Dark Mocha,750mL,750.0,1
8497,Kamora Coffee,750mL,750.0,1
8498,R M Woodbridge Svgn Bl Cal,1.5L,1500.0,2
8500,Stolichnaya Chocolat Kokonut,750mL,750.0,1
8501,Mother's Pumpkn Spice Liquer,750mL,750.0,1
8504,R M Woodbridge Cab Svgn Cal,1.5L,1500.0,2
8506,Myers Original Dark Rum,1.75L,1750.0,1
8512,Baileys Irish Cream,750mL,750.0,1
8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,100.0,1
8515,Baileys Chocolate Cherry,750mL,750.0,1
8517,Baileys Salted Caramel,750mL,750.0,1
8520,Brady's Irish Cream,1.75L,1750.0,1
8526,Chambord Royale de France,750mL,750.0,1
8534,M & R Asti,375mL,375.0,2
8537,Dom Chandon Brut Cuvee,750mL,750.0,2
8543,Kringle Cream,750mL,750.0,1
8562,DeKuyper Peachtree Trav,1.75L,1750.0,1
8576,E & J Brandy VS,375mL,375.0,1
8579,Chi Chi's Orange Cream RTD,1.75L,1750.0,1
8590,Arrow Peppermint Schnapps,750mL,750.0,1
8599,Jenkins Amaretto,750mL,750.0,1
8606,Baileys Espresso Creme,50mL,50.0,1
8609,Duboeuf Beaujolais Villages,750mL,750.0,2
8612,Grand Marnier,1.75L,1750.0,1
8617,Bacardi Black,750mL,750.0,1
8619,Canadian Club,375mL,375.0,1
8620,Sambuca Romana,375mL,375.0,1
8621,Sho Chiku Bai Takara Sake,750mL,750.0,1
8622,Dom Perignon,750mL,750.0,2
8623,Casamigos Anejo Tequila,50mL,50.0,1
8626,Ezra Brooks,1.75L,1750.0,1
8627,Jadot Beaujolais Villages,750mL,750.0,2
8628,Jadot Macon Villages Blanc,750mL,750.0,2
8637,Metaxa Ouzo,750mL,750.0,1
8652,Grande Absente Absinthe,750mL,750.0,1
8653,M & R Extra Dry Vermouth,375mL,375.0,2
8654,M & R Sweet Vermouth,375mL,375.0,2
8655,Plomari Ouzo,750mL,750.0,1
8658,Absente 'Absinthe Refined',750mL,750.0,1
8660,Drambuie Liqueur,375mL,375.0,1
8664,Asbach Uralt German Brandy,750mL,750.0,1
8670,Arrow Coffee Brandy,1.75L,1750.0,1
8671,Appleton Est Signature Rum,750mL,750.0,1
8673,Skinnygirl Margarita,750mL,750.0,1
8674,Riunite Moscato,1.5L,1500.0,2
8676,Barterhouse Bourbon,750mL,750.0,1
8677,Wild Turkey Rare Breed,750mL,750.0,1
8678,Banfi Chianti Clsc RSV,750mL,750.0,2
8680,Crown Royal,1.75L,1750.0,1
8689,Paul Masson Rose,3L,3000.0,2
8691,Jose Cuervo Especial,750mL,750.0,1
8693,Ezra Brooks,750mL,750.0,1
8694,Skinnygirl Cosmopolitan,750mL,750.0,1
8696,Gekkeikan Plum Wine,750mL,750.0,2
8700,Beringer Knights Vly Cab Svg,750mL,750.0,2
8701,Sheffield Cream Sherry,1.5L,1500.0,2
8725,Chambord Royale de France,375mL,375.0,1
8726,Baileys Irish Cream,50mL,50.0,1
8727,Monkey Shoulder Scotch,750mL,750.0,1
8730,Ruffino Orvieto Clsc,750mL,750.0,1
8737,Freixenet Cordon Negro Brut,750mL,750.0,2
8744,Jadot Bourgogne Pinot Noir,750mL,750.0,2
8746,Cavit Pinot Grigio,750mL,750.0,2
8749,Lugny Les Charmes Macon,750mL,750.0,2
8761,Jose Cuervo Especial,375mL,375.0,1
8778,Bulleit Bourbon,1.75L,1750.0,1
8780,Sandeman Fine Rich Madeira,750mL,750.0,2
8781,Rodney Strong Cab Svgn,750mL,750.0,2
8787,Torresella Pinot Grigio Ven,750mL,750.0,2
8788,Stolichnaya,50mL,50.0,1
8790,Bolla Valpolicella,1.5L,1500.0,2
8808,Salignac VS Cognac,750mL,750.0,1
8815,Ch Ste Michelle Chard Colmbi,750mL,750.0,2
8819,Leroux Blackberry Brandy,750mL,750.0,1
8822,Absolut 80 Proof,50mL,50.0,1
8823,Leroux Apricot Brandy,750mL,750.0,1
8837,Santa Rita 120 Cab Svgn,750mL,750.0,2
8838,Ch Ste Michelle Cab Svgn Col,750mL,750.0,2
8840,Burnetts Gin,1.75L,1750.0,1
8892,R Mondavi Cab Svgn Napa,750mL,750.0,2
8893,Yukon Jack,750mL,750.0,1
8897,Moet & Chandon Brut Imprl Ro,750mL,750.0,2
8898,Yukon Jack,1.75L,1750.0,1
8905,Livingston Cellars Red Rose,3L,3000.0,2
8910,Finlandia Vodka,50mL,50.0,1
8921,Sterling Cab Svgn,750mL,750.0,2
8922,Taylor Lake Country Red,3L,3000.0,2
8929,Sebastiani Chard Sonoma,750mL,750.0,2
8943,Malibu Rum Sparkler RTD,750mL,750.0,1
8958,Malibu Peach Sparkler RTD,750mL,750.0,1
8961,Jose Cuervo Especial,50mL,50.0,1
8962,Pimms Cup No 1,750mL,750.0,1
8970,Ice Box Manhattan,1.75L,1750.0,1
8978,Riunite Lambrusco,3L,3000.0,2
8985,J Roget Spumante,750mL,750.0,1
9028,Prairie Organic Gin,750mL,750.0,1
9037,Prairie Organic Cucumber Vod,750mL,750.0,1
9092,Junipero Gin,750mL,750.0,1
9109,Deep Eddy Ruby Red Vodka,50mL,50.0,1
9115,Caffo Limoncino Dell'l Sola,750mL,750.0,1
9118,Caffo Sambuca Secolare,750mL,750.0,1
9129,Peychaud's Bitters,5.0 Oz,150.0,1
9136,Caffo Amaretto Liqueur,750mL,750.0,1
9145,Smirnoff Kissed Caramel,50mL,50.0,1
9256,Don Ramon Silver Tequila,750mL,750.0,1
9304,Arak Razzouk,750mL,750.0,1
9358,KAH Reposado Tequila,750mL,750.0,1
9360,KAH Blanco Tequila,750mL,750.0,1
9361,KAH Anejo Tequila,750mL,750.0,1
9388,Hennessy Privilege VSOP,375mL,375.0,1
10021,Clayhouse Syrah Paso Robles,750mL,750.0,2
10051,Joseph Phelps Cab Svgn Napa,750mL,750.0,2
10058,F Coppola Dmd Ivry Cab Svgn,750mL,750.0,2
10062,Terroirs du Rhone,750mL,750.0,2
10227,Due Torri Pnt Nr del Venezie,750mL,750.0,2
10236,Layer Cake Malbec Mendoza,750mL,750.0,2
10238,Layer Cake Primitivo Puglia,750mL,750.0,2
10239,Cannonball Cab Svgn Cal,750mL,750.0,2
10254,Beringer Classic Chard,750mL,750.0,2
10264,Fort Ross Pnt Nr Sonoma Cst,750mL,750.0,2
10266,Klinker Brick Old Vine Znfdl,750mL,750.0,2
10296,Alamos Slcn Malbec Mendoza,750mL,750.0,2
10357,Gnarly Head Chard Cal,750mL,750.0,2
10420,Barefoot Moscato Cal,750mL,750.0,2
10421,Barefoot Moscato Cal,1.5L,1500.0,2
10441,Charles Smith Boom Boom Syra,750mL,750.0,2
10443,Charles Smith Kung Fu Girl R,750mL,750.0,2
10451,Line 39 Cab Svgn Lake Cnty,750mL,750.0,2
10453,Line 39 Svgn Bl Lake County,750mL,750.0,2
10469,Easton Svgn Bl Sierra Foothl,750mL,750.0,2
10472,Clos du Bois Pnt Nr Cal,750mL,750.0,2
10579,High Note Malbec Mendoza,750mL,750.0,2
10596,Almaden Mt Rhine Calif B/B,5L,5000.0,2
10603,Parducci Petite Sirah,750mL,750.0,2
10609,Oyster Bay Chard Marlboro,750mL,750.0,2
10626,MezzaCorona Pnt Nr,1.5L,1500.0,2
10676,William Hill Est Cab Svgn RV,750mL,750.0,2
10680,Segura Viudas Brut RSV,750mL,750.0,2
10723,R M Woodbridge Chard,1.5L,1500.0,2
10727,Starborough Svgn Bl Marlboro,750mL,750.0,2
10750,Gattinara Travaglini,750mL,750.0,2
10792,Perrier Jouet Fleur Rose,750mL,750.0,2
10874,Cantine Maschio Prosecco Brt,750mL,750.0,2
10895,Schmitt Sohne Relax Mosel,1.5L,1500.0,2
10927,Barefoot Sparklng Pnt Grigio,750mL,750.0,2
10957,Seaglass Svgn Bl Snt Barbara,750mL,750.0,2
11003,Klinker Brick Farrah Syrah,750mL,750.0,2
11067,Sterling Chard,750mL,750.0,2
11089,Jaboulet Cts Rhone Parl Rose,750mL,750.0,2
11141,C K Mondavi Chard,1.5L,1500.0,2
11152,Stemmari Pnt Noir,750mL,750.0,2
11196,Angelini Pnt Grigio Veneto,750mL,750.0,2
11199,Carpene Malvolti Prosecco,750mL,750.0,2
11200,Palagetto Vernaccia Gimigano,750mL,750.0,2
11213,Meiomi Pnt Nr,750mL,750.0,2
11214,Caymus Cab Svgn Napa Vly,750mL,750.0,2
11219,Josh Cellars Cab Svgn Sonoma,750mL,750.0,2
11227,Girard Svgn Bl Napa Vly,750mL,750.0,2
11238,Willamette Whole Clst Pnt Nr,750mL,750.0,2
11310,Beaulieu Tapestry 11 Rsv,750mL,750.0,2
11320,Edna Valley Paragon Svgn Bl,750mL,750.0,2
11337,Freemark Abbey Merlot Napa,750mL,750.0,2
11340,Herzog Kosher Chard,750mL,750.0,2
11353,Latour Meursault AC Blanc,750mL,750.0,2
11354,Paso a Paso Tempranillo,750mL,750.0,2
11367,Two Oceans WstrnCape Svgn Bl,750mL,750.0,2
11414,Beringer Classic Moscato,750mL,750.0,2
11420,Aresti Est Chardonnay,750mL,750.0,2
11440,Peter Vella Sangria B/B,5L,5000.0,2
11449,Cambridge & Sunset Pnt Nr,750mL,750.0,2
11456,Burgess Cab Svgn Napa,750mL,750.0,2
11480,Candia Vyds Noiret Vault RSV,750mL,750.0,2
11488,C K Mondavi Cab Svgn,1.5L,1500.0,2
11698,Lamberti Prosecco X Dry,750mL,750.0,2
11771,Palagetto Sottobosco Rosso,750mL,750.0,2
11825,Cupcake Cab Svgn,750mL,750.0,2
11826,Cupcake Chard,750mL,750.0,2
11827,Cupcake Merlot,750mL,750.0,2
11828,Cupcake Svgn Bl,750mL,750.0,2
11888,Penfolds Koonunga Hills Shir,750mL,750.0,2
11932,Castello Banfi Belnero Prop,750mL,750.0,2
11957,Souverain Cab Svgn N Cst,750mL,750.0,2
11970,Zaccagnini Montepulciano Rsv,750mL,750.0,2
12024,Terre Rouge Syrah Les Cotes,750mL,750.0,2
12069,Gnarly Head Pnt Grigio,750mL,750.0,2
12078,F Coppola Votre Sante Pnt Nr,750mL,750.0,2
12086,Candia Vyds Classic Cab Svgn,750mL,750.0,2
12111,LaBelle Winery Cranberry,750mL,750.0,2
12116,Lindemans Bin 85 Pnt Grigio,1.5L,1500.0,2
12123,Barefoot Cellars Rsl,750mL,750.0,2
12140,Natura Valle Svgn Bl Casabla,750mL,750.0,2
12147,Sterling Vintners CA Meritag,750mL,750.0,2
12155,Root 1 Carmenere,750mL,750.0,2
12191,M & R Sparkling Rose,750mL,750.0,2
12192,Meander Cab Svgn Napa Vly,750mL,750.0,2
12211,Black Box Rsl,3L,3000.0,2
12212,Black Box Svgn Bl,3L,3000.0,2
12213,Evodia Garnacha Old Vine,750mL,750.0,2
12216,Da Vinci Pnt Grigio,750mL,750.0,2
12220,Angeline Pnt Nr,750mL,750.0,2
12227,Korbel Sweet Rose,750mL,750.0,2
12235,Murrieta's Well The Spur,750mL,750.0,2
12270,Wente Louis Mel Svgn Bl,750mL,750.0,2
12310,Napa Cellars Pnt Nr Napa,750mL,750.0,2
12343,Bota Box Znfdl,3L,3000.0,2
12416,Callia Alta Malbec,750mL,750.0,2
12465,Cline Cashmere Red Cal,750mL,750.0,2
12478,Commanderie Bargmn Prov Rose,750mL,750.0,2
12479,Geyser Peak Cab Svgn,750mL,750.0,2
12495,Cupcake Malbec,750mL,750.0,2
12520,Pavao Vinho Verde Adegas Wh,750mL,750.0,2
12586,C Y Toro Frontera Malbec,1.5L,1500.0,2
12666,Carpineto Dogajolo Tuscan Wh,750mL,750.0,2
12685,Brazin Old Vine Znfdl Lodi,750mL,750.0,2
12747,Barefoot Cellars Pnt Nr,750mL,750.0,2
12771,Joel Gott Cab Svgn 815,750mL,750.0,2
12772,Joel Gott Chard,750mL,750.0,2
12773,Joel Gott Znfdl,750mL,750.0,2
12901,Madria Sangria,1.5L,1500.0,2
12943,Middle Sister Drama Queen Pi,750mL,750.0,2
12945,Middle Sister Mischief Maker,750mL,750.0,2
12951,Purple Cowboy Red,750mL,750.0,2
12994,Acrobat Pnt Gris Oregon,750mL,750.0,2
13081,Dom Ferret Pouilly Fuisse,750mL,750.0,2
13097,Menage a Trois Chard,750mL,750.0,2
13124,Shaya Verdejo Old Vines Whit,750mL,750.0,2
13141,Noble Vines 181 Merlot Lodi,750mL,750.0,2
13163,Barefoot Bubbly Moscato,750mL,750.0,2
13225,Alphonse Dolly Sancerre Cvee,750mL,750.0,2
13258,ChocoVine,750mL,750.0,2
13260,Carmenere Santa Rita 120,750mL,750.0,2
13278,Sonoma-Cutrer Pnt Nr,750mL,750.0,2
13303,Plungerhead Znfdl Lodi,750mL,750.0,2
13393,Debauchery Carmenere,750mL,750.0,2
13395,Debauchery Svgn Bl,750mL,750.0,2
13397,Dom Seguinot-Bordet Chablis,750mL,750.0,2
13422,Gnarly Head Pnt Nr,750mL,750.0,2
13430,Agua de Piedra Malbec Selccn,750mL,750.0,2
13451,Clifford Bay Svgn Bl Marlbor,750mL,750.0,2
13454,Eden Heirloom Blnd Ice Cider,375mL,375.0,2
13458,Ch Ste Michelle Harvest Rsl,750mL,750.0,2
13461,R M Woodbridge Moscato,1.5L,1500.0,2
13497,Mohua Svgn Bl Marlboro,750mL,750.0,2
13498,Riva Rey Tempranillo,750mL,750.0,2
13594,Bliss Chard,750mL,750.0,2
13603,Folonari Pnt Nr Venezie,3L,3000.0,2
13619,Quinta do Noval Black Port,750mL,750.0,2
13636,Charles Smith C Smith Cab Sv,750mL,750.0,2
13637,Charles Smith Eve WA Chard,750mL,750.0,2
13638,Charles Smith Velvet Dev Mer,750mL,750.0,2
13661,Duckhorn Decoy Pnt Nr Sonoma,750mL,750.0,2
13662,Duckhorn Decoy Svgn Bl,750mL,750.0,2
13663,Duckhorn Decoy Znfdl Sonoma,750mL,750.0,2
13665,Josh Cellars Chard,750mL,750.0,2
13695,Red Rock Winery Malbec,750mL,750.0,2
13708,Bota Box Cab Svgn,3L,3000.0,2
13718,Redwood Creek Malbec,1.5L,1500.0,2
13723,Big House Red,3L,3000.0,2
13792,The Wolftrap Syrah Vio Mourv,750mL,750.0,2
13793,Yellow Tail Svgn Bl,1.5L,1500.0,2
13807,Oh Schist Rsl,750mL,750.0,2
13831,The Show Malbec Argentina,750mL,750.0,2
13836,R Mondavi Private Sel Pnt Nr,1.5L,1500.0,2
13837,C Y Toro Frontera Pnt Grigio,1.5L,1500.0,2
13895,Mohua Pinot Noir,750mL,750.0,2
13899,Hogue Genesis Meritage,750mL,750.0,2
13931,Ghost Pines Znfdl L Martini,750mL,750.0,2
13940,Black Box Malbec,3L,3000.0,2
13956,Gouleyant Malbec Cahors,750mL,750.0,2
13958,Charles & Charles Red,750mL,750.0,2
13963,Yellow Tail Pnt Nr,1.5L,1500.0,2
13968,Spellbound Chard,750mL,750.0,2
13979,Jos Phelps Pnt Nr,750mL,750.0,2
13981,Alverdi Pnt Grigio,750mL,750.0,2
13985,Luiano Chianti Clsc,375mL,375.0,2
13991,Colombo Cape Bleue Rose VdP,750mL,750.0,2
13994,Banfi Chianti Superiore,750mL,750.0,2
14004,Layer Cake Virgin Chard,750mL,750.0,2
14006,Apothic Winemakers Red Blend,750mL,750.0,2
14008,Cigar Box Malbec Mendoza,750mL,750.0,2
14054,Seaglass Rsl,750mL,750.0,2
14078,Bota Box Malbec,3L,3000.0,2
14129,14 Hands Hot to Trot Red,750mL,750.0,2
14184,Ch M Vert Lussac St Emilion,750mL,750.0,2
14194,Caparzo Brnllo di Montalcino,750mL,750.0,2
14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,750.0,2
14250,Ruta 22 Malbec,750mL,750.0,2
14280,Cupcake Shiraz,750mL,750.0,2
14300,Masi Passo Doble,750mL,750.0,2
14342,Cupcake Pnt Nr,750mL,750.0,2
14363,Educated Guess Cab Svgn Napa,750mL,750.0,2
14381,LaBelle Winery Riesling,750mL,750.0,2
14382,LaBelle Winery Raspberry,375mL,375.0,2
14383,LaBelle Winery Granite Red,750mL,750.0,2
14393,Ch Montaud Cotes de Prov Rse,750mL,750.0,2
14416,J Lohr Falcons Perch Pnt Nr,750mL,750.0,2
14433,F Coppola Rosso Bianco Chard,750mL,750.0,2
14437,Byron Santa Barbara Pnt Nr,750mL,750.0,2
14439,Barefoot Sweet Red,750mL,750.0,2
14457,Scagliola Mati Barbera,750mL,750.0,2
14475,Belcreme de Lys Chard,750mL,750.0,2
14539,Dom de Dionysos La Deveze,750mL,750.0,2
14551,Cava Mistinguett Brut,750mL,750.0,2
14620,Bodega Elena de Mendoza Mlbc,750mL,750.0,2
14622,La Marca Prosecco,750mL,750.0,2
14623,The Naked Grape Pnt Grigio,750mL,750.0,2
14624,The Naked Grape Pnt Nr,750mL,750.0,2
14632,Dom Serene Evenstad 11 Pnt N,750mL,750.0,2
14657,The Shepherd Svgn Bl,750mL,750.0,2
14663,Spellbound Merlot,750mL,750.0,2
14672,Duckhorn Decoy Cab Svgn,750mL,750.0,2
14701,Cupcake Red Velvet,750mL,750.0,2
14703,Casa Ferreirinha Esteva Doro,750mL,750.0,2
14704,Rex Goliath Free Range Red,750mL,750.0,2
14706,Cupcake Prosecco,750mL,750.0,2
14710,Ch Tanunda Gr Barossa Shiraz,750mL,750.0,2
14805,Ninety+Cellars Lot 23 Malbec,750mL,750.0,2
14811,Primaterra Pnt Nr,750mL,750.0,2
14838,Layer Cake Cab Svgn,750mL,750.0,2
14852,Mooiplaas The Bean Pinotage,750mL,750.0,2
14895,Vendange Pnt Grigio,1.5L,1500.0,2
14920,Broadbent Gruner Veltliner,Liter,1000.0,2
14930,Yellow Tail Moscato,1.5L,1500.0,2
14975,Cavit Moscato,750mL,750.0,2
14983,Ken Wright Clrs Willa Pnt Nr,750mL,750.0,2
14991,Banshee Pnt Nr Sonoma Cnty,750mL,750.0,2
